username,post_id,timestamp,likes,comments,followers,engagement_rate,sponsored,is_video,caption,img_file,tier,caption_clean,sentiment_score,caption_length,hashtag_count,emoji_count,has_cta
kisumaikuchuuru,1591885431874627059,1503987553,1672,6,51118.0,0.0328260104072929,0,0,"tän päivän keskisuomalaisessa musta juttu, joten jos saatte lehden käsiinne niin check it out!✌🏻",info\kisumaikuchuuru-1591885431874627059.jpg,mid,"tän päivän keskisuomalaisessa musta juttu, joten jos saatte lehden käsiinne niin check it out!✌🏻",0.0,96,0,2,0
curlssodope,1611947445147079527,1506379131,348,0,16463.0,0.0211383101500334,0,0,Mood: Unbothered. I’m feeling my curls can’t you tell 😜 #SelfieQueen  #AnotherOne ✌🏾,info\curlssodope-1611947445147079527.jpg,micro,Mood: Unbothered. Im feeling my curls cant you tell 😜 SelfieQueen AnotherOne ✌🏾,0.0,84,2,3,0
safai305,1919238699326232542,1543011103,2057,90,32938.0,0.0651830712247252,0,0,"Easiest way to switch up your look has to be changing up the lips 👏🏾💯 a lil swatch video and lip collage for y’all ♥️ PS. You can snag these babies at your nearest target 💋
————————————
LIP VIDEO
@thelipbar - Prima donna
- Boy Trouble
- Brick House 
COLLAGE 
1st row: Purple Rain, Prima Donna, Merlot
2nd row: Socialite, Boy Trouble, Brick House 
3rd Row: Class act, Goals, Trophy Wife 
MUSIC 
@slipnsliderec @teenearr ”Need Your Love”
#lipstick #lipswatch #video #makeuptutorial #makeup #lipvideos #makeupvideo #thelipbar #target #ad #sponsored #lips #lipsense #instagood #gloss #liquidlipstick #lip #slipnsliderecords",info\safai305-1919238699326232542.jpg,mid,"Easiest way to switch up your look has to be changing up the lips 👏🏾💯 a lil swatch video and lip collage for yall ♥️ PS. You can snag these babies at your nearest target 💋 LIP VIDEO - Prima donna - Boy Trouble - Brick House COLLAGE 1st row: Purple Rain, Prima Donna, Merlot 2nd row: Socialite, Boy Trouble, Brick House 3rd Row: Class act, Goals, Trophy Wife MUSIC Need Your Love lipstick lipswatch video makeuptutorial makeup lipvideos makeupvideo thelipbar target ad sponsored lips lipsense instagood gloss liquidlipstick lip slipnsliderecords",0.7906,619,18,6,0
may_cate,2013117118870225412,1554202283,344,5,14420.0,0.0242024965325936,0,0,"Ariana Grande dingen ************************************************
*
* *
 #fashion #extensions #style #outfit #makeup #mua #look #muotd #gucci #haarverlenging #beauty #palette #narsissist #lips  #amsterdam #pink #lashes #arianagrande #body #influencer #beautyblogger #ootd #face #blackandwhite #canon #2019 #nars #conservatoriumhotel",info\may_cate-2013117118870225412.jpg,micro,Ariana Grande dingen ************************************************ * * * fashion extensions style outfit makeup mua look muotd gucci haarverlenging beauty palette narsissist lips amsterdam pink lashes arianagrande body influencer beautyblogger ootd face blackandwhite canon 2019 nars conservatoriumhotel,0.0,336,28,0,0
samanthajaneyt,1645730817073660515,1510406423,160,4,11350.0,0.0144493392070484,0,0,"Just when you thought pumpkin videos were over! 1 can of pumpkin 3 ways, super easy & delish. #pumpkinrecipes #pumpkinpasta #pumpkincurry #mealprep",info\samanthajaneyt-1645730817073660515.jpg,micro,"Just when you thought pumpkin videos were over! 1 can of pumpkin 3 ways, super easy & delish. pumpkinrecipes pumpkinpasta pumpkincurry mealprep",0.0,147,4,0,0
shearfaithsalonboutique,1526922445046273462,1496243361,35,3,2643.0,0.0143776012107453,0,0,"Full unit Custom colored (sold) #wigsByDuana #share #repost 
#nashvilleHairSalon #lenoxVillage #lenoxVillageHairsalon #closuresAreWhatiDo #closureBeast #bestWeaves #professionalhairsalon #hairExtensions #iMakewigs #shearFaith #bestweaves  #qualityInstalls #nashvillesbestsalons #Nashvillehairstylist #hairbyDuana #duananealhair#shearFaithsalonBoutique #shewerks #haircolorist #hairColor #hairbyDuana #isellBundles #bestweaves #Brentwood #Nashvilletn #bellemeade #duananeal #voiceOfHair #fortheloveOfHair",info\shearfaithsalonboutique-1526922445046273462.jpg,micro,Full unit Custom colored (sold) wigsByDuana share repost nashvilleHairSalon lenoxVillage lenoxVillageHairsalon closuresAreWhatiDo closureBeast bestWeaves professionalhairsalon hairExtensions iMakewigs shearFaith bestweaves  qualityInstalls nashvillesbestsalons Nashvillehairstylist hairbyDuana duananealhairshearFaithsalonBoutique shewerks haircolorist hairColor hairbyDuana isellBundles bestweaves Brentwood Nashvilletn bellemeade duananeal voiceOfHair fortheloveOfHair,0.0,503,32,0,0
chuaahh,1688716525027744459,1515530718,185,7,16561.0,0.0115935028078014,0,0,"Orange skull 💀🧡
-
How’s everyone’s day??
-
.
.
.
Wig: @litunicorns_ peach slayer .
.
.
Makeup details:
@fentybeauty foundation in 210; highlighter in hustla baby
@morphebrushes 35O2 palette
@lasplashcosmetics Pro artist body art liner in Peace & Love
@jeffreestarcosmetics Velour liquid lipstick in Anna Nicole, Flamethrower, and checkmate 
@anastasiabeverlyhills dipbrow in chocolate
@cravelashes salted caramel
@syncosmetics glitter in Rogue
@wetnwildbeauty H2O liquid liner .
.
.
.
.
#skullmakeup #sfxmua #muaosfxers #mua #hudabeauty #jeffreestarcosmetics #morphebrushes #kyliejenner #orangemakeup #anastasiabeverlyhills #norvina #powerofmakeup #muafollowtrain #slave2beauty #beautyblogger #beautycommunity #gigirlarmy #undiscovered_muas #amazingmakeupart #flawlessmakeup #makeuptutorial #glittermakeup #dupemag #buzzfeed #flawlesssdolls #slayallday #creativemakeup #motd #makeupfx #hairandmakeup",info\chuaahh-1688716525027744459.jpg,micro,"Orange skull 💀🧡 - Hows everyones day?? - . . . Wig: peach slayer . . . Makeup details: foundation in 210; highlighter in hustla baby 35O2 palette Pro artist body art liner in Peace & Love Velour liquid lipstick in Anna Nicole, Flamethrower, and checkmate dipbrow in chocolate salted caramel glitter in Rogue H2O liquid liner . . . . . skullmakeup sfxmua muaosfxers mua hudabeauty jeffreestarcosmetics morphebrushes kyliejenner orangemakeup anastasiabeverlyhills norvina powerofmakeup muafollowtrain slave2beauty beautyblogger beautycommunity gigirlarmy undiscovered_muas amazingmakeupart flawlessmakeup makeuptutorial glittermakeup dupemag buzzfeed flawlesssdolls slayallday creativemakeup motd makeupfx hairandmakeup",0.6124,899,30,2,0
paigelove21,2006103029597697196,1553366138,109,5,2271.0,0.0501981505944517,0,0,"Good Morning Everyone! I’m excited to share upcoming summer adventures and more but first Im just going to enjoy the little things, like this flower & the summer air☀️ -Blessed .
.
#summer#curves#fashion#flower#curlyhair#positivevibes#happy#hollywood#newyork#model#vibes#enjoythelittlethings",info\paigelove21-2006103029597697196.jpg,micro,"Good Morning Everyone! Im excited to share upcoming summer adventures and more but first Im just going to enjoy the little things, like this flower & the summer air☀️ -Blessed . . summercurvesfashionflowercurlyhairpositivevibeshappyhollywoodnewyorkmodelvibesenjoythelittlethings",0.9422,291,12,2,0
morganlouise.plus,1697548161949468433,1516583532,1297,43,102726.0,0.0130444093997624,0,0,"💃🏻
Photo by @evajroberts dress is @glamourmag by @lanebryant 
#plusmodel #visiblyplussize #bodypositive #plussizemodel #plussizefashion #fatbabe #forttilden #latergram #bodypositivity #effyourbeautystandards",info\morganlouise.plus-1697548161949468433.jpg,macro,💃🏻 Photo by dress is by plusmodel visiblyplussize bodypositive plussizemodel plussizefashion fatbabe forttilden latergram bodypositivity effyourbeautystandards,0.0,207,10,2,0
makeupbyrenren,1925746259818235345,1543786865,24,1,14790.0,0.0016903313049357,0,0,"Hi Guys

I'm super excited to speak with @beauty_talk_media online talk show tonight at 9pm EST.  We're chatting all things makeup and if you're interested in Industry Makeup Academy or a career in makeup, this is a great time to ask questions!  You can listen or call in at http://www.blogtalkradio.com/beautytalkwithillusions/2018/12/03/beauty-talk-with-the-founders-of-industry-makeup-academy",info\makeupbyrenren-1925746259818235345.jpg,micro,"Hi Guys I'm super excited to speak with online talk show tonight at 9pm EST. We're chatting all things makeup and if you're interested in Industry Makeup Academy or a career in makeup, this is a great time to ask questions! You can listen or call in at",0.855,395,0,0,0
beauty_by_elley,1459852632767913400,1488248016,1766,22,132124.0,0.0135327419696648,0,0,"(Swipe left for different angles) Hey there!!!! Happy Monday!!!!! It's so so cold here in SOCAL with rain and all and I'm actually ready to see some sun!!! 😩 
Deets 💕

1. @loraccosmetics California dreaming palette @katvondbeauty tattoo liner 
2.@benefitcosmetics kabrow and good proof pencil in no.5 
3. @gerardcosmetics lip pencil on sugar and spice and @purcosmetics chrome glaze gloss in DIY 
4. @hollyaprillashes FREEDOM lashes 
5. For glow I used @coverfx highlighter drops and @maccosmetics oh darling 
6.Used @loraccosmetics contour palette and @ofracosmetics sculpting wands for contour 
8. And used @sigmabeauty brushes entirely for this look ❤️ use code ELLEY to save on the entire site 🔮

#benefitcosmetics #brows #lipstick #anastasiabeverlyhills #morphegirl #sigmabeauty #thebalm_cosmetics #liquidlips #eotd  #nyxcosmetics #lashes #rebeleyes #lipstick #benebrows #makeupbymario #vegas_nay  #instadaily #anastasiabrows #beauty #morphegirl #trendingatsephora #wakeupandmakeup  #hudabeauty #morphebrushes #beautybyelley",info\beauty_by_elley-1459852632767913400.jpg,macro,(Swipe left for different angles) Hey there!!!! Happy Monday!!!!! It's so so cold here in SOCAL with rain and all and I'm actually ready to see some sun!!! 😩 Deets 💕 1. California dreaming palette tattoo liner 2. kabrow and good proof pencil in no.5 3. lip pencil on sugar and spice and chrome glaze gloss in DIY 4. FREEDOM lashes 5. For glow I used highlighter drops and oh darling 6.Used contour palette and sculpting wands for contour 8. And used brushes entirely for this look ❤️ use code ELLEY to save on the entire site 🔮 benefitcosmetics brows lipstick anastasiabeverlyhills morphegirl sigmabeauty thebalm_cosmetics liquidlips eotd nyxcosmetics lashes rebeleyes lipstick benebrows makeupbymario vegas_nay instadaily anastasiabrows beauty morphegirl trendingatsephora wakeupandmakeup hudabeauty morphebrushes beautybyelley,0.8879,1029,25,5,1
denialismcosplay,1888622981912927576,1539361425,1408,14,14810.0,0.0960162052667116,0,0,"I’ve been seeing more nurse togas and I’m here 👏 for 👏 it👏 .⠀⠀
.⠀⠀⠀⠀
.⠀⠀⠀⠀
#bokunoheroacademia #bnha #bnhacosplay #myheroacademia #mha #mhacosplay #togahimiko #leagueofvillains #cosplay #cosplayer",info\denialismcosplay-1888622981912927576.jpg,micro,Ive been seeing more nurse togas and Im here 👏 for 👏 it👏 . . . bokunoheroacademia bnha bnhacosplay myheroacademia mha mhacosplay togahimiko leagueofvillains cosplay cosplayer,0.0,196,10,3,0
amandatupi,1539208674379433707,1497707994,84,1,7375.0,0.0115254237288135,0,0,"Se juntas já causamos, imagine juntas 💜",info\amandatupi-1539208674379433707.jpg,micro,"Se juntas já causamos, imagine juntas 💜",0.0,39,0,1,0
nadshadaemua,1705414714258861329,1517521298,235,17,4519.0,0.0557645496791325,0,0,"This highlight gave me life ✨✨✨ Highlighter is @bobbibrown in “sunkissed glow”

Micalah and I were both wearing @cailynmakeup long wear matte lip in “fauvist”

#cabo2018 #cabo #mexico",info\nadshadaemua-1705414714258861329.jpg,micro,This highlight gave me life ✨✨✨ Highlighter is in sunkissed glow Micalah and I were both wearing long wear matte lip in fauvist cabo2018 cabo mexico,0.4588,183,3,3,0
tingting57live,1690083023581804220,1515693618,860,19,13995.0,0.0628081457663451,0,0,A new experimental type #ASMR video is up where time reverses! Link is in my bio!,info\tingting57live-1690083023581804220.jpg,micro,A new experimental type ASMR video is up where time reverses! Link is in my bio!,0.0,81,1,0,0
vicmram,1486632310266064375,1491440403,1358,82,33466.0,0.0430287455925416,0,0,"When spring has just arrived but your face is already in summer 😭 played around with the new @anastasiabeverlyhills Aurora glowkit ✨

Details:
Eyes: @anastasiabeverlyhills Aurora Glowkit - ""Orion"" on the lids and ""Lyra"" on the inner corner. @tartecosmetics Tartiest Mascara
Eyebrows: @anastasiabeverlyhills Brow Wiz - Dark Brown
Lips: @lorealmakeup Infallible Lip Paint - Taupeless
Skin: @makeupforeverus Ultra HD Foundation - Y505 & Ultra HD Concealer - Y41",info\vicmram-1486632310266064375.jpg,mid,"When spring has just arrived but your face is already in summer 😭 played around with the new Aurora glowkit ✨ Details: Eyes: Aurora Glowkit - ""Orion"" on the lids and ""Lyra"" on the inner corner. Tartiest Mascara Eyebrows: Brow Wiz - Dark Brown Lips: Infallible Lip Paint - Taupeless Skin: Ultra HD Foundation - Y505 & Ultra HD Concealer - Y41",0.0,458,0,2,0
pekelariley,1982781860765374582,1550586038,246,4,80907.0,0.0030899674935419,0,0,"I’m not perfect, I’m beautiful.  #pekelarileyonhair ..
.
.
.
.
 #bob #lace #trueandpuretexture #mizani",info\pekelariley-1982781860765374582.jpg,mid,"Im not perfect, Im beautiful. pekelarileyonhair .. . . . . bob lace trueandpuretexture mizani",0.2091,102,5,0,0
yackievds,1813395353547152633,1530393593,431,12,7688.0,0.0576222684703433,0,0,"Hair Savior 💜

I've noticed I don't really talk a lot about hair products and o think I should given that I've gone through plenty of hair horror stories and I'm sure I could share a few good tips with y'all.

Here's one of my favorite products, the @alternahaircare Caviar CC cream. Look, I love trying new stuff but when it comes to hair I stick to what I know works for me. I've been using this baby since like 2013. I've had a ton of different hair colors since then, I was even a little unicorn a few years ago and this hair cream keeps my hair not only styled but protected. 
The Caviar CC cream claims to have 10 benefits and I can assure you, it does it all. When I first started using it, I was applying from mid to ends and my hair looked great but then  when my hair was pink I noticed the color was fading on top and not where I applied the cream and I was really impressed, that was like 3 years ago lol but since then I use it all over my hair.

It is indeed a multitasking leave in conditioner that will provide moisture, strength, smoothness, heat protection, among other things. I always make sure I'm well stocked on this baby and whenever Sephora offers the deluxe 100pta sample I make sure to get a few just in case I need it on the go. I've tried the shampoo and conditioner of this line as well and it worked pretty good.
_______________
#haircare #alternabeauty #alterna #alternahaircare #alternahair #cccream #caviarcccream #hairstyling #haircareroutine #hairregimen #beauty #beautytalk #beautycommunity #leaveinconditioner #hairtreatment #haircarecommunity #mermaidhair #unicornhair #hairenvy #lookamillion #sephora #parabenfree #sulfatefree #antiaging",info\yackievds-1813395353547152633.jpg,micro,"Hair Savior 💜 I've noticed I don't really talk a lot about hair products and o think I should given that I've gone through plenty of hair horror stories and I'm sure I could share a few good tips with y'all. Here's one of my favorite products, the Caviar CC cream. Look, I love trying new stuff but when it comes to hair I stick to what I know works for me. I've been using this baby since like 2013. I've had a ton of different hair colors since then, I was even a little unicorn a few years ago and this hair cream keeps my hair not only styled but protected. The Caviar CC cream claims to have 10 benefits and I can assure you, it does it all. When I first started using it, I was applying from mid to ends and my hair looked great but then when my hair was pink I noticed the color was fading on top and not where I applied the cream and I was really impressed, that was like 3 years ago lol but since then I use it all over my hair. It is indeed a multitasking leave in conditioner that will provide moisture, strength, smoothness, heat protection, among other things. I always make sure I'm well stocked on this baby and whenever Sephora offers the deluxe 100pta sample I make sure to get a few just in case I need it on the go. I've tried the shampoo and conditioner of this line as well and it worked pretty good. _______________ haircare alternabeauty alterna alternahaircare alternahair cccream caviarcccream hairstyling haircareroutine hairregimen beauty beautytalk beautycommunity leaveinconditioner hairtreatment haircarecommunity mermaidhair unicornhair hairenvy lookamillion sephora parabenfree sulfatefree antiaging",0.9753,1677,24,1,0
